ecg,ppg
-0.03906,0.22461
-0.05127,0.23682
-0.05127,0.22827
-0.05737,0.21851
-0.06348,0.23193
-0.05493,0.20874
-0.05005,0.20508
-0.02808,0.21118
-0.03418,0.20508
-0.0354,0.19653
-0.03784,0.17334
-0.03784,0.15259
-0.03418,0.15747
-0.03418,0.14526
-0.01953,0.12939
-0.00366,0.1001
0.01587,0.09888
0.03052,0.08179
0.04517,0.04028
0.0293,0.02197
0.0293,0.02441
0.01587,0.00122
0.01221,-0.03052
-0.00244,-0.05127
-0.01709,-0.08057
-0.02075,-0.10376
-0.02563,-0.11597
-0.0354,-0.15015
-0.04395,-0.1709
-0.04517,-0.18188
-0.04639,-0.20508
-0.04761,-0.22339
-0.05371,-0.24536
-0.05493,-0.26367
-0.04883,-0.29541
-0.0708,-0.32593
-0.07935,-0.32959
-0.08301,-0.34058
-0.05127,-0.35889
-0.00488,-0.38818
0.03296,-0.40039
0.08179,-0.4248
0.15259,-0.44434
0.23193,-0.46021
0.25391,-0.47241
0.22705,-0.47485
0.09644,-0.49927
-0.01953,-0.52246
-0.10132,-0.52246
-0.14282,-0.5542
-0.11353,-0.55908
-0.09277,-0.5542
-0.05615,-0.57983
-0.02197,-0.59814
-0.00732,-0.61157
-0.00122,-0.62012
-0.00732,-0.63477
-0.01465,-0.62866
-0.02319,-0.64819
-0.01221,-0.66162
0.0061,-0.67383
0.00366,-0.67993
0.00122,-0.69336
-0.00854,-0.68604
0.01587,-0.68726
0.04639,-0.69458
0.05005,-0.72144
0.05981,-0.71411
0.05249,-0.74341
0.05005,-0.75439
0.06348,-0.73853
0.06226,-0.77393
0.06104,-0.78125
0.04883,-0.77148
0.05493,-0.77637
0.06226,-0.79346
0.08667,-0.79468
0.08423,-0.81421
0.08423,-0.80444
0.07202,-0.8252
0.10254,-0.81299
0.12451,-0.802
0.14404,-0.7666
0.11475,-0.71533
0.10254,-0.68237
0.1001,-0.62378
0.13184,-0.54443
0.15991,-0.44678
0.15259,-0.35522
0.13428,-0.2478
0.15259,-0.11963
0.15381,-0.02441
0.14893,0.09033
0.11475,0.21606
0.08301,0.30762
0.06958,0.43335
0.05371,0.51392
0.0415,0.625
0.04883,0.68848
0.04639,0.75562
0.04028,0.82275
-0.00122,0.86426
-0.03906,0.91064
-0.07813,0.91309
-0.08179,0.9436
-0.05737,0.94727
-0.05859,0.93384
-0.08057,0.94116
-0.09399,0.90454
-0.1062,0.89111
-0.09644,0.87402
-0.09033,0.83862
-0.08057,0.8313
-0.08057,0.78247
-0.07935,0.75195
-0.08545,0.73975
-0.08423,0.68481
-0.08667,0.67383
-0.08545,0.65063
-0.09277,0.6189
-0.08667,0.59082
-0.07202,0.56763
-0.05493,0.54565
-0.04639,0.52734
-0.05493,0.51025
-0.06348,0.49927
-0.07935,0.48462
-0.0708,0.47363
-0.07324,0.45044
-0.08423,0.42725
-0.0769,0.40283
-0.06714,0.3833
-0.03174,0.36743
-0.03296,0.35278
-0.05371,0.3186
-0.08057,0.29907
-0.09033,0.28198
-0.08179,0.27344
-0.08301,0.2417
-0.08057,0.22827
-0.06714,0.22827
-0.05859,0.22217
-0.04761,0.2124
-0.05493,0.19775
-0.05371,0.17944
-0.05981,0.17944
-0.06226,0.19287
-0.05127,0.18555
-0.04639,0.16968
-0.04639,0.19287
-0.04883,0.17212
-0.05859,0.19409
-0.05859,0.17212
-0.08301,0.19531
-0.09033,0.17212
-0.10132,0.18921
-0.0647,0.16479
-0.03784,0.18311
-0.02686,0.15869
-0.02808,0.14648
-0.00977,0.14404
0.00366,0.13306
0.01587,0.11353
-0.00244,0.12207
0,0.08545
-0.00244,0.06958
-0.00854,0.06348
-0.00366,0.04028
0.00488,0.01465
0.0061,0.01709
-0.00122,-0.00244
-0.03296,-0.04395
-0.06104,-0.0647
-0.07568,-0.06836
-0.0769,-0.1062
-0.06104,-0.12817
-0.06104,-0.14282
-0.05005,-0.15015
-0.04639,-0.19531
-0.06226,-0.21729
-0.06226,-0.23193
-0.0769,-0.25879
-0.06836,-0.271
-0.05859,-0.27466
-0.04639,-0.31006
-0.01221,-0.31982
0.02075,-0.32959
0.07324,-0.36743
0.11963,-0.37598
0.16968,-0.38574
0.16235,-0.4187
0.12573,-0.43823
0.0415,-0.43457
-0.06714,-0.46875
-0.13672,-0.47485
-0.17334,-0.48218
-0.15015,-0.51147
-0.12207,-0.53589
-0.09033,-0.54932
-0.06714,-0.54932
-0.0647,-0.56152
-0.05249,-0.56519
-0.02686,-0.57861
-0.00854,-0.60425
0.01465,-0.6189
0.00122,-0.62866
-0.01343,-0.6311
-0.04639,-0.62988
-0.04272,-0.63843
-0.02319,-0.64453
0.01953,-0.64697
0.03784,-0.66162
0.03418,-0.68115
0.01709,-0.68726
0.01709,-0.70313
0.01953,-0.69336
0.02319,-0.7019
0.03418,-0.70068
0.03662,-0.72998
0.0415,-0.72998
0.04761,-0.74463
0.04761,-0.73608
0.06348,-0.73364
0.08423,-0.74707
0.10376,-0.76538
0.09033,-0.7373
0.06836,-0.74829
0.06714,-0.71411
0.0769,-0.70557
0.1001,-0.64697
0.12451,-0.61279
0.13306,-0.52246
0.14648,-0.46021
0.13306,-0.35522
0.12085,-0.25513
0.12207,-0.1709
0.13916,-0.05737
0.14282,0.05737
0.11353,0.17334
0.08301,0.29907
0.07324,0.40771
0.08545,0.52124
0.07935,0.61646
0.05127,0.6958
0.01099,0.78125
0.00366,0.83862
-0.01709,0.89722
-0.0354,0.96069
-0.05493,0.97656
-0.07568,1.00464
-0.05859,1.0144
-0.05615,1.01196
-0.05615,1.00464
-0.07568,0.99854
-0.09521,0.98999
-0.08423,0.96069
-0.09277,0.94238
-0.09277,0.896
-0.07935,0.87036
-0.06104,0.83252
-0.03906,0.80688
-0.05127,0.77026
-0.07202,0.73242
-0.09888,0.71533
-0.08545,0.6897
-0.06714,0.6665
-0.05981,0.625
-0.06592,0.60913
-0.07568,0.59448
-0.07935,0.57861
-0.06104,0.55542
-0.05249,0.55542
-0.04639,0.52856
-0.05981,0.52734
-0.06226,0.50293
-0.05615,0.49316
-0.06104,0.47485
-0.05371,0.43457
-0.06714,0.43457
-0.08911,0.39673
-0.07568,0.37598
-0.06226,0.36743
-0.04028,0.354
-0.02441,0.33447
-0.02808,0.32227
-0.02808,0.30762
-0.04761,0.29297
-0.06592,0.28198
-0.0647,0.271
-0.05981,0.26367
-0.04883,0.25635
-0.05249,0.25391
-0.05493,0.25513
-0.04761,0.25391
-0.04639,0.25024
-0.03418,0.24902
-0.05005,0.2356
-0.05249,0.22949
-0.06348,0.23438
-0.05859,0.24902
-0.05249,0.25024
-0.05981,0.24048
-0.04761,0.22827
-0.0354,0.21973
-0.00488,0.20996
0.01221,0.20264
0.00732,0.19653
0.00854,0.19287
0.0061,0.18555
0.02441,0.16602
0.04395,0.1416
0.03052,0.11719
0.02563,0.09888
0.00977,0.08301
0.0061,0.07324
-0.01587,0.05249
-0.04761,0.02686
-0.0647,-0.00488
-0.0769,-0.03052
-0.0769,-0.03052
-0.05859,-0.06958
-0.0354,-0.09155
-0.00977,-0.08911
-0.01953,-0.1123
-0.03906,-0.15015
-0.04028,-0.17334
-0.04639,-0.18433
-0.04028,-0.20142
-0.04517,-0.23682
-0.03662,-0.24048
-0.00854,-0.26123
0.02686,-0.29663
0.08301,-0.30396
0.16968,-0.33569
0.25513,-0.33813
0.28442,-0.3772
0.22339,-0.39063
0.11597,-0.4126
0,-0.42358
-0.06592,-0.44067
-0.09644,-0.43823
-0.10132,-0.44922
-0.07202,-0.47729
-0.04761,-0.50049
-0.02319,-0.49438
-0.02197,-0.52368
-0.02441,-0.52002
-0.01343,-0.53955
0,-0.57007
0.01099,-0.58228
0.02808,-0.59326
0.05127,-0.58472
0.05981,-0.61401
0.03784,-0.59937
0.01221,-0.61035
0.00732,-0.63721
0.02197,-0.64941
0.06592,-0.6543
0.08179,-0.66895
0.05127,-0.6543
0.04639,-0.67993
0.04395,-0.67505
0.07202,-0.7019
0.08057,-0.70313
0.06348,-0.70557
0.05859,-0.72388
0.07202,-0.71533
0.09277,-0.71655
0.09521,-0.72632
0.09399,-0.73853
0.1062,-0.72754
0.11963,-0.70557
0.12085,-0.67993
0.12573,-0.66895
0.12451,-0.59814
0.13916,-0.53345
0.14893,-0.45532
0.16113,-0.37476
0.16846,-0.29175
0.16235,-0.18066
0.1416,-0.05615
0.13306,0.06592
0.12939,0.18799
0.13916,0.31128
0.15625,0.41016
0.14038,0.53101
0.10864,0.63843
0.07202,0.72754
0.04395,0.82764
0.04272,0.89233
0.04028,0.95947
0.00488,0.98999
-0.01465,1.04126
-0.05493,1.05835
-0.07324,1.08276
-0.07568,1.09741
-0.07324,1.0791
-0.05737,1.07422
-0.05981,1.05103
-0.06348,1.05225
-0.06348,1.02783
-0.09155,0.98145
-0.09644,0.97656
-0.10498,0.92773
-0.08667,0.91553
-0.0647,0.88013
-0.06836,0.85327
-0.0647,0.8374
-0.05005,0.82031
-0.05493,0.78979
-0.06958,0.77637
-0.08423,0.74097
-0.08545,0.74585
-0.08179,0.71411
-0.07935,0.72021
-0.07324,0.69702
-0.05981,0.67261
-0.04272,0.67749
-0.05249,0.65674
-0.0647,0.64087
-0.08179,0.61768
-0.07935,0.60303
-0.06714,0.57495
-0.03662,0.55542
-0.02319,0.52979
-0.01709,0.52124
-0.04395,0.48218
-0.06592,0.46021
-0.08301,0.46143
-0.07446,0.41992
-0.05615,0.40405
-0.03296,0.40527
-0.03174,0.36743
-0.03906,0.37231
-0.05615,0.34912
-0.04272,0.33081
-0.05127,0.3418
-0.06348,0.3186
-0.08545,0.32227
-0.10498,0.30396
-0.08789,0.3064
-0.07324,0.30151
-0.04517,0.28931
-0.03174,0.28931
-0.02686,0.28931
-0.0415,0.28076
-0.04639,0.27588
-0.05371,0.29053
-0.05493,0.27344
-0.05493,0.25513
-0.04028,0.26123
-0.03418,0.23438
-0.01709,0.22095
-0.02075,0.21362
-0.02808,0.20508
-0.01709,0.16968
-0.00977,0.14893
0.00854,0.15015
0.01953,0.12817
0.00366,0.10864
0.00732,0.09033
-0.00977,0.06592
-0.01831,0.02686
-0.02319,0.00122
-0.02441,-0.0061
-0.0293,-0.0415
-0.03662,-0.04639
-0.04883,-0.07202
-0.0647,-0.09277
-0.08301,-0.11475
-0.07935,-0.14038
-0.06958,-0.177
-0.06592,-0.20508
-0.08057,-0.22705
-0.08911,-0.2478
-0.07568,-0.26855
-0.07324,-0.271
-0.05371,-0.30518
-0.04272,-0.31128
-0.02319,-0.32593
0.02441,-0.35889
0.09033,-0.36743
0.18066,-0.39917
0.22583,-0.39917
0.22461,-0.43701
0.15625,-0.45288
0.02686,-0.45532
-0.08423,-0.48584
-0.15381,-0.48218
-0.15503,-0.51636
-0.10986,-0.51514
-0.09277,-0.54443
-0.07446,-0.5481
-0.05615,-0.57007
-0.04517,-0.58228
-0.03906,-0.56885
-0.03418,-0.58472
-0.00244,-0.60303
-0.00854,-0.59937
-0.03296,-0.625
-0.05615,-0.61768
-0.04028,-0.63232
-0.00122,-0.6604
0.01343,-0.64819
-0.00366,-0.67017
-0.01465,-0.67383
-0.01587,-0.68237
-0.00244,-0.6897
0.0061,-0.69946
0.01465,-0.6958
0.03052,-0.72266
0.03052,-0.71289
0.0415,-0.72266
0.04517,-0.73608
0.05859,-0.74585
0.07568,-0.74341
0.07202,-0.75195
0.07446,-0.77271
0.06714,-0.75684
0.06592,-0.74707
0.07568,-0.70557
0.08179,-0.67627
0.09399,-0.64575
0.1062,-0.56763
0.10498,-0.50537
0.1123,-0.40161
0.11841,-0.31982
0.13184,-0.18921
0.13062,-0.09766
0.11108,0.0415
0.07813,0.16968
0.08545,0.26855
0.09644,0.38574
0.12451,0.5249
0.10254,0.61035
0.0769,0.70801
0.03662,0.80688
0.01587,0.88379
-0.00732,0.92651
-0.02441,0.98999
-0.03296,1.03271
-0.04883,1.05469
-0.07446,1.06567
-0.08667,1.06689
-0.10864,1.05713
-0.09644,1.04126
-0.09033,1.0376
-0.07935,1.02783
-0.08667,0.99609
-0.08545,0.9668
-0.08667,0.94482
-0.08545,0.90698
-0.1001,0.89478
-0.11719,0.85449
-0.13428,0.84839
-0.10986,0.82275
-0.09155,0.78979
-0.07935,0.7666
-0.07568,0.76904
-0.07813,0.73486
-0.07324,0.72266
-0.0708,0.71289
-0.07568,0.69824
-0.08911,0.69458
-0.09521,0.6958
-0.08423,0.67139
-0.08301,0.66162
-0.06592,0.65552
-0.06958,0.61279
-0.0708,0.60547
-0.06836,0.60059
-0.0708,0.57861
-0.06958,0.55542
-0.0708,0.53101
-0.08301,0.49194
-0.07446,0.48462
-0.08057,0.45776
-0.06714,0.41748
-0.06836,0.41748
-0.07813,0.37842
-0.0769,0.38452
-0.07568,0.35278
-0.08057,0.35522
-0.07813,0.34546
-0.08057,0.3125
-0.06226,0.32593
-0.04639,0.30518
-0.05127,0.29785
-0.06592,0.29053
-0.0769,0.30273
-0.07202,0.29907
-0.07324,0.27954
-0.07324,0.28931
-0.07568,0.26733
-0.06714,0.25635
-0.05615,0.25024
-0.04272,0.24048
-0.04272,0.23438
-0.0415,0.23926
-0.04517,0.22705
-0.02563,0.21606
-0.00854,0.19653
0.01343,0.17944
0.01343,0.16357
-0.00366,0.1416
-0.01465,0.12939
-0.01831,0.10376
0.00732,0.07324
0.01709,0.04639
0.01099,0.02197
-0.00366,0.01953
-0.02197,-0.00488
-0.02197,-0.02563
-0.02319,-0.05249
-0.02441,-0.06958
-0.02808,-0.10376
-0.04761,-0.12817
-0.05981,-0.15991
-0.07446,-0.18555
-0.06836,-0.18433
-0.04761,-0.21118
-0.04395,-0.22949
-0.03906,-0.25146
-0.0293,-0.28198
-0.03662,-0.29663
-0.04517,-0.33325
-0.07202,-0.33691
-0.09399,-0.35522
-0.07202,-0.39551
-0.04639,-0.39307
0.02197,-0.43213
0.08911,-0.45288
0.16724,-0.46387
0.22949,-0.47607
0.22949,-0.49316
0.18188,-0.50781
0.07568,-0.52124
-0.02563,-0.53101
-0.11719,-0.53833
-0.15747,-0.55664
-0.14893,-0.5896
-0.12207,-0.57861
-0.07324,-0.61401
-0.02563,-0.62134
-0.00244,-0.625
-0.00122,-0.64575
-0.01343,-0.64819
-0.00366,-0.6543
0.00977,-0.65186
0.00977,-0.66406
-0.01343,-0.69214
-0.03784,-0.68359
-0.01343,-0.68726
0.02686,-0.70801
0.04639,-0.71777
0.02319,-0.73242
-0.00854,-0.72266
0,-0.75439
0.01831,-0.75806
0.02197,-0.74707
0.0293,-0.75195
0.03052,-0.78613
0.05249,-0.77026
0.06836,-0.79712
0.06958,-0.78491
0.08911,-0.79956
0.08301,-0.80078
0.09033,-0.81665
0.08911,-0.79712
0.08545,-0.81055
0.07813,-0.77759
0.08789,-0.7605
0.09521,-0.69214
0.12085,-0.63965
0.1355,-0.58105
0.14893,-0.48828
0.15137,-0.40894
0.14771,-0.28442
0.13672,-0.18433
0.12207,-0.05615
0.12817,0.04883
0.11719,0.18799
0.11353,0.29175
0.08911,0.40649
0.06958,0.51392
0.06348,0.61646
0.04517,0.70557
0.04395,0.77515
0.02075,0.86304
0.00122,0.91187
0,0.93506
0.00244,0.97656
-0.00366,0.99487
-0.01709,1.0022
-0.05615,0.99487
-0.08789,0.98389
-0.1062,0.94971
-0.10864,0.93628
-0.1123,0.91675
-0.10742,0.89722
-0.09521,0.84717
-0.07324,0.81665
-0.08545,0.78979
-0.09155,0.77148
-0.09766,0.74829
-0.06958,0.73242
-0.06714,0.6958
-0.05981,0.67139
-0.05127,0.64941
-0.0647,0.65308
-0.07446,0.62256
-0.08301,0.60669
-0.0708,0.61157
-0.05737,0.60181
-0.0647,0.59204
-0.08057,0.57617
-0.08911,0.55298
-0.09033,0.54199
-0.07568,0.53345
-0.07202,0.50293
-0.07446,0.50049
-0.06836,0.46265
-0.07324,0.45898
-0.06104,0.43823
-0.06226,0.39795
-0.05859,0.40039
-0.05371,0.36133
-0.03418,0.33813
-0.05249,0.32959
-0.07568,0.31128
-0.10498,0.31494
-0.09033,0.30396
-0.06592,0.27954
-0.05737,0.27588
-0.06104,0.27466
-0.06348,0.27588
-0.06714,0.2478
-0.06226,0.26611
-0.06348,0.26733
-0.05737,0.25269
-0.05371,0.24414
-0.06104,0.25024
-0.06714,0.25024
-0.05859,0.2356
-0.07446,0.23682
-0.0708,0.23071
-0.05615,0.22705
-0.04639,0.21606
-0.01953,0.20752
-0.03296,0.2002
-0.05859,0.18921
-0.0647,0.18311
-0.05493,0.16602
-0.01221,0.14526
0.01465,0.12085
0.02686,0.10986
0.03418,0.06592
0.03784,0.05005
0.01587,0.03174
-0.01709,0.01587
-0.02197,-0.01343
-0.0293,-0.03296
-0.02319,-0.05615
-0.05005,-0.08423
-0.07202,-0.09644
-0.07813,-0.11963
-0.07813,-0.13794
-0.08545,-0.17822
-0.06836,-0.17944
-0.05371,-0.21729
-0.05005,-0.22095
-0.04761,-0.2417
-0.05005,-0.2832
-0.03662,-0.28076
-0.03784,-0.29663
-0.04028,-0.31494
-0.05005,-0.34912
-0.03906,-0.35522
-0.01587,-0.39063
0.02197,-0.40649
0.07446,-0.40039
0.14282,-0.41748
0.17822,-0.45532
0.18799,-0.45532
0.13428,-0.48706
0.05249,-0.50049
-0.05615,-0.49072
-0.12451,-0.51147
-0.15625,-0.51758
-0.14526,-0.5542
-0.1062,-0.54443
-0.08057,-0.55664
-0.05493,-0.57495
-0.04272,-0.58228
-0.04395,-0.5957
-0.03174,-0.58838
-0.0061,-0.59692
-0.00366,-0.60547
-0.00122,-0.62866
-0.00977,-0.64453
-0.00366,-0.62744
0.00977,-0.6604
0.01343,-0.64209
0.00732,-0.6665
0.00122,-0.67383
-0.01099,-0.6604
-0.01709,-0.68481
0.0061,-0.69214
0.02686,-0.67993
0.04272,-0.69214
0.0354,-0.71411
0.03662,-0.69702
0.05737,-0.72144
0.08545,-0.71167
0.09033,-0.7373
0.07446,-0.72021
0.06104,-0.72754
0.08179,-0.73975
0.10254,-0.70557
0.09766,-0.70923
0.08789,-0.65186
0.09155,-0.60791
0.12085,-0.57129
0.1355,-0.48828
0.10986,-0.39429
0.09399,-0.29663
0.0769,-0.18555
0.11353,-0.09033
0.14526,0.04883
0.14648,0.16602
0.12695,0.28564
0.09766,0.39307
0.09155,0.52612
0.09399,0.60669
0.08667,0.71899
0.09766,0.78613
0.07446,0.86792
0.03052,0.91553
-0.01709,0.95703
-0.05493,1.00708
-0.04028,1.0083
-0.05615,1.02783
-0.08423,1.04248
-0.1001,1.0144
-0.10742,1.0083
-0.09277,0.98145
-0.11108,0.97168
-0.12695,0.94604
-0.11963,0.93018
-0.1001,0.88135
-0.07568,0.86548
-0.07813,0.83252
-0.06836,0.80688
-0.05127,0.79956
-0.06348,0.77393
-0.07935,0.75806
-0.10376,0.72021
-0.09155,0.72876
-0.07202,0.70557
-0.0708,0.70068
-0.06104,0.70068
-0.05615,0.67749
-0.06348,0.66528
-0.06226,0.65308
-0.07813,0.66162
-0.08179,0.64331
-0.07202,0.61279
-0.05249,0.60059
-0.02075,0.57861
-0.03174,0.55054
-0.0415,0.54199
-0.05615,0.51025
-0.06836,0.49561
-0.06958,0.47852
-0.06592,0.45166
-0.04272,0.41626
-0.03906,0.38574
-0.04639,0.37231
-0.05005,0.354
-0.05127,0.3418
-0.0415,0.33936
-0.04272,0.31982
-0.06104,0.31372
-0.06104,0.28198
-0.05371,0.27222
-0.0354,0.2832
-0.03662,0.2832
-0.03662,0.26001
-0.02319,0.27222
-0.03418,0.271
-0.03906,0.27344
-0.05371,0.24536
-0.06592,0.26489
-0.05615,0.24658
-0.04395,0.2356
-0.03418,0.23315
-0.03418,0.23193
-0.04395,0.22095
-0.0293,0.18921
-0.01953,0.18799
-0.01221,0.16846
-0.03052,0.15869
-0.05005,0.11963
-0.0354,0.11475
-0.01587,0.10132
-0.00854,0.06104
-0.00854,0.04272
0,0.03174
0.02197,0.01465
0.03296,-0.03174
0.03174,-0.05615
0.02075,-0.06226
0.00977,-0.10376
0.00366,-0.10376
0,-0.15137
0.00732,-0.16602
0.00122,-0.19653
-0.0293,-0.21973
-0.05981,-0.21729
-0.06958,-0.24536
-0.04028,-0.28198
-0.03418,-0.30396
-0.05859,-0.32471
-0.07446,-0.34424
-0.08179,-0.3418
-0.05981,-0.36743
-0.04761,-0.37598
-0.04272,-0.39307
-0.01953,-0.41138
-0.00854,-0.44678
0.03052,-0.45776
0.08545,-0.46753
0.15747,-0.49072
0.23438,-0.48462
0.25879,-0.50293
0.20996,-0.5249
0.08789,-0.54932
-0.03296,-0.55908
-0.09888,-0.57373
-0.11841,-0.56885
-0.09399,-0.58594
-0.07324,-0.60913
-0.05737,-0.62256
-0.03784,-0.63232
-0.0293,-0.6189
-0.03418,-0.62744
-0.01343,-0.66162
-0.00854,-0.65552
0.00854,-0.66895
-0.00366,-0.66162
0.00122,-0.68237
0.02686,-0.68604
0.03784,-0.69092
0.04761,-0.6958
0.03174,-0.70313
0.0415,-0.70557
0.02563,-0.7251
0.01465,-0.72998
0.0061,-0.75439
0.02197,-0.75562
0.04395,-0.77148
0.04639,-0.76782
0.05859,-0.76538
0.08301,-0.79468
0.08545,-0.77881
0.08423,-0.80688
0.06226,-0.802
0.07446,-0.78735
0.11475,-0.78979
0.13428,-0.77515
0.12817,-0.73486
0.10742,-0.71777
0.10498,-0.65918
0.13916,-0.57739
0.15747,-0.49561
0.16846,-0.4248
0.14526,-0.30762
0.13306,-0.19165
0.13062,-0.08057
0.14526,0.03784
0.16846,0.16968
0.16113,0.30151
0.14648,0.43213
0.13062,0.54321
0.12207,0.64331
0.1062,0.71167
0.07446,0.80322
0.04028,0.85571
0.02563,0.90576
0.01953,0.95459
-0.00366,0.98267
-0.02563,0.99487
-0.04395,1.00098
-0.05127,0.97656
-0.05737,0.98267
-0.0708,0.94849
-0.06226,0.9314
-0.07324,0.92041
-0.06226,0.87891
-0.07446,0.85571
-0.08301,0.84961
-0.09033,0.82642
-0.09399,0.78247
-0.08545,0.77393
-0.09277,0.7605
-0.08423,0.73975
-0.07202,0.73853
-0.05249,0.70557
-0.04395,0.70923
-0.05249,0.68481
-0.06348,0.69214
-0.0647,0.67017
-0.06226,0.68237
-0.04639,0.67627
-0.01831,0.6604
-0.03784,0.64087
-0.05981,0.63843
-0.06714,0.63354
-0.06592,0.61401
-0.05493,0.57251
-0.06714,0.57129
-0.05981,0.54443
-0.05249,0.50781
-0.04639,0.47974
-0.04395,0.46143
-0.05371,0.42847
-0.05371,0.40161
-0.05005,0.3772
-0.04517,0.33447
-0.04761,0.32837
-0.04395,0.30029
-0.04272,0.271
-0.05127,0.26123
-0.05371,0.23804
-0.04639,0.25024
-0.03418,0.22217
-0.02563,0.20752
-0.02686,0.21118
-0.0415,0.19531
-0.05127,0.20386
-0.05249,0.20508
-0.0415,0.17944
-0.04272,0.18066
-0.04395,0.19043
-0.05493,0.17944
-0.05615,0.17578
-0.05493,0.16602
-0.05737,0.15625
-0.06592,0.14282
-0.06592,0.10986
-0.06226,0.09399
-0.06348,0.09644
-0.06226,0.06226
-0.04395,0.05615
-0.01831,0.02075
-0.00732,0.00488
-0.01099,0.00244
-0.03906,-0.0354
-0.03296,-0.03662
-0.03418,-0.08667
-0.01099,-0.10254
0.0061,-0.11353
0.01099,-0.12329
0.01221,-0.16846
-0.00244,-0.18311
-0.01587,-0.20264
0,-0.21362
0.02441,-0.25513
0.05249,-0.25391
0.04883,-0.29785
0.01099,-0.30762
-0.01587,-0.33691
-0.0354,-0.33813
-0.02808,-0.37354
-0.02563,-0.37476
-0.04395,-0.41626
-0.04761,-0.4126
-0.04639,-0.44434
-0.04639,-0.44678
-0.04883,-0.48462
-0.05371,-0.50537
-0.05737,-0.49927
-0.05127,-0.53955
-0.04272,-0.55298
-0.04517,-0.56396
-0.04395,-0.58472
-0.0354,-0.59937
0,-0.6189
0.07813,-0.62622
0.15259,-0.62744
0.23193,-0.65186
0.26978,-0.65796
0.24902,-0.67017
0.16846,-0.67383
0.02441,-0.68481
-0.08667,-0.71411
-0.14526,-0.70801
-0.1355,-0.7373
-0.08667,-0.72632
-0.05005,-0.75317
-0.02197,-0.74341
-0.00732,-0.75195
-0.00244,-0.75928
-0.00122,-0.78369
-0.0061,-0.7959
-0.01953,-0.78125
-0.02197,-0.81543
-0.03052,-0.82153
-0.02197,-0.82642
-0.01709,-0.81299
-0.00977,-0.81421
-0.00244,-0.82642
0.01953,-0.84473
0.03784,-0.84961
0.04883,-0.86792
0.0415,-0.85083
0.05005,-0.87891
0.06226,-0.86792
0.08057,-0.88989
0.08789,-0.89722
0.09277,-0.9021
0.10132,-0.92041
0.09277,-0.90332
0.09155,-0.9082
0.07813,-0.91675
0.06958,-0.90942
0.07446,-0.92773
0.07813,-0.89844
0.10742,-0.87524
0.11475,-0.81665
0.10864,-0.78491
0.10376,-0.69824
0.10986,-0.62134
0.13062,-0.52124
0.13916,-0.42114
0.13672,-0.30762
0.14526,-0.16968
0.15625,-0.05249
0.16602,0.07324
0.13794,0.19653
0.10254,0.32104
0.08179,0.43701
0.08301,0.53223
0.08911,0.62622
0.08179,0.69824
0.05615,0.76904
0.03052,0.80811
0.00854,0.8667
-0.00122,0.88745
-0.02197,0.88745
-0.04517,0.88501
-0.0647,0.89844
-0.06226,0.86182
-0.05737,0.84229
-0.06226,0.81421
-0.08667,0.79468
-0.10132,0.76294
-0.10376,0.73242
-0.10986,0.72388
-0.12329,0.69458
-0.13062,0.66162
-0.11719,0.63721
-0.1001,0.61279
-0.10498,0.57983
-0.10376,0.56641
-0.09033,0.54688
-0.05737,0.55664
-0.05249,0.54565
-0.06958,0.52612
-0.08911,0.52002
-0.0769,0.52002
-0.05249,0.51392
-0.0415,0.48706
-0.0415,0.49805
-0.05493,0.47974
-0.05493,0.46143
-0.06958,0.44922
-0.07568,0.42358
-0.06592,0.41138
-0.0647,0.36255
-0.08179,0.36743
-0.08057,0.3186
-0.1001,0.31372
-0.08667,0.29663
-0.08057,0.26001
-0.0708,0.24658
-0.05981,0.20508
-0.03784,0.2002
-0.0293,0.19043
-0.0293,0.17212
-0.03052,0.15991
-0.03784,0.15381
-0.05249,0.15381
-0.06104,0.12573
-0.0769,0.14404
-0.07813,0.1416
-0.07568,0.12329
-0.0708,0.12695
-0.0708,0.1355
-0.09277,0.12573
-0.09033,0.11353
-0.07813,0.12817
-0.07446,0.13062
-0.0647,0.10742
-0.0708,0.1123
-0.05249,0.10376
-0.01953,0.09888
-0.01465,0.08057
-0.01953,0.05493
-0.05005,0.05615
-0.04639,0.02441
-0.03174,0.01831
-0.02197,-0.00122
-0.02197,-0.0061
-0.03418,-0.02686
-0.04395,-0.04639
-0.03174,-0.08667
-0.01221,-0.1123
-0.00122,-0.13306
0,-0.14404
0.00122,-0.15625
-0.00854,-0.19897
-0.01343,-0.21973
-0.01343,-0.22583
-0.01343,-0.25757
0.00366,-0.28687
0.00854,-0.31128
-0.01221,-0.33447
-0.03784,-0.354
-0.06592,-0.37476
-0.06836,-0.36865
-0.05615,-0.41504
-0.05371,-0.43091
-0.04883,-0.42603
-0.05127,-0.45654
-0.05249,-0.46753
-0.03296,-0.49683
-0.04395,-0.5127
-0.05493,-0.52979
-0.08057,-0.53345
-0.06226,-0.55664
-0.00732,-0.56396
0.00854,-0.5603
0.03662,-0.56885
0.06348,-0.60425
0.12817,-0.60913
0.18066,-0.61035
0.17822,-0.61768
0.10498,-0.62378
0,-0.63599
-0.07935,-0.65308
-0.11475,-0.6543
-0.11841,-0.68359
-0.1001,-0.67261
-0.09644,-0.67261
-0.07935,-0.69702
-0.05005,-0.68359
-0.02563,-0.69824
-0.01221,-0.71655
-0.01587,-0.71045
